id_poi;poi;found;best_score;best_match;nb_results
423;La Charreterie - Studio;False;0;;0
424;Mme ROSSIGNOL Geneviève;True;0.23776223776223782;Recueil formé par Valentin Conrart, connu sous le nom de « Recueil Conrart in-folio ». Tome XI. Tome XI, seconde partie.;1
425;Gîtes de France® - Le Colombier;False;0;;0
426;Gîtes de France® - Le Clos des Fleurs;False;0;;0
427;Les Magiciens de La Nuit;True;0.17204301075268813;Premier recueil des Divertissemens du nouveau Theatre italien augmenté de toutes les simphonies, accompagnements, airs de violons, de flûtes, de hautbois, de musettes, airs italiens, et de plusieurs divertissemens qui n'ont jamais paru... par Mr Mouret...;1
428;Foyer de la culture et des loisirs de Clères;False;0;;0
429;Gîtes de France® - La Villa;False;0;;0
430;Exposition - Enfants et alcools : normes, éducation, prévention;False;0;;0
431;Aire de stationnement et de service Camping Les Falaises de Toussaint;False;0;;0
432;Bistrot des Barrières;False;0;;0
433;"Visites commentées ""Mémoires d'Albâtre""";False;0;;0
434;Huitres de Veules-les-Roses;False;0;;0
435;Visite de la Chapelle de Villedieu et du village de Haucourt;False;0;;0
436;Gîtes de France® - La Grange au Pré des Marées;False;0;;0
437;Ferme pédagogique d'Épaville;False;0;;0
438;L'Abel maison de MADAM Paris;True;0.28037383177570097;Correspondance de Colbert. Correspondance de Colbert de juillet-septembre 1671.;1
439;Sortie nature avec Plantes et Fruits Brayons;False;0;;0
440;L'idylle;True;1.0;L'Idylle;5
441;Gîtes de France® - La Lampotte 1;False;0;;0
442;Grandes voix d’Afrique - Lauréats du concours international de chant;False;0;;0
443;Yvetot fête la nature – Marché aux végétaux;False;0;;0
444;Exposition : la vie dans les années 1920;False;0;;0
445;Le verger du Mesnil;True;0.4;Manoir du verger;2
446;Gîte de Laure;False;0;;0
447;Concert : Helios 10 Ans - Acte 1;False;0;;0
448;[Cérémonies] Libération d'Offranville;False;0;;0
449;Hôtel Sofhôtel;False;0;;0
450;Week-end « Pause en couple » à l’écrin de l’Andelle;False;0;;0
451;Séance de yoga;True;0.09677419354838712;Fonds Karin Waehner (1926-1999). Cahiers de notes. 1971-1980. « Notes pédago – Vichy 1972 – Bruges/Montpellier Pâques 73 – ateliers 1974-75 Schola-Colombes + dépareillés divers /// Brouillon du texte sur la communication (sans date) »;1
452;Maison Caillet;True;0.20895522388059706;Les entrées des princes et des princesses de la maison de Savoie à Lyon au XIVe et au XVe siècle / par Louis Caillet,...;3
453;L'Effet des Fées;True;0.2727272727272727;Maurice Zermatten (Ecrivain);3
454;Centre aquatique E'Caux Bulles;False;0;;0
455;Balade à cheval islandais;False;0;;0
456;Les Gîtes de Marjorie - La Maison de Jeanne;False;0;;0
457;Cinéma du Casino;True;0.45714285714285713;Aspettano il Casinò;5
458;Tapisserie Literie Hoinville-Boulan;False;0;;0
459;Port de Plaisance;True;1.0;Port de plaisance;5
460;Découverte nature en famille - Le cyanotype;False;0;;0
461;Bois-Guilbert Élégance, by Art Automobile;False;0;;0
462;Le Caillebourg 1;False;0;;0
463;La Bergerie;True;0.8421052631578947;Bergerie;5
464;L'Ô2 Mer;True;0.18181818181818177;C-uppsats Lärarprogrammet;5
465;Musée des Sapeurs-Pompiers de France;False;0;;0
466;Gîte de la Vallée;True;0.42105263157894735;écart dit haute vallée de la Cerveyrette;2
467;Ferme des Chataigniers;False;0;;0
468;Visite naturaliste des falaises : Falaise d'Aval ou d'Amont;False;0;;0
469;Marché d'Aumale;True;0.38095238095238093;Approche! si tu l'oses!!...;5
470;"Théâtre : ""Journal de mer""";False;0;;0
471;Festival “ Ça bouge dans mon quartier ” à Blangy-sur-Bresle;False;0;;0
472;L’Arlésienne - Georges Bizet;True;0.7017543859649122;L'Arlésienne (Bizet, Georges);5
473;Vacances de printemps créatives avec Manufactory;False;0;;0
474;Au balcon de la falaise;False;0;;0
475;La Petite Salamandre;True;0.43956043956043955;La Petite salamandre au carnaval. Dessins de May Angeli / Simone Saudax;4
476;Wonder Women - L’Arpeggiata;False;0;;0
477;[Atelier] Fabrication de lumignons;False;0;;0
478;Visite naturaliste Natterra : Marée de découverte en famille à Etretat;False;0;;0
479;La Bichotterie;False;0;;0
480;La Vallée de Valmont;False;0;;0
481;Bourvil à bicyclette;True;0.3291139240506329;"Les crayons ; A bicyclette ; Pour sur... [etc] / Bourvil...";1
482;Restaurant du Clos Rouen - La Vaupalière;False;0;;0
483;Le Mont de Beaussault;False;0;;0
484;Aire de pique-nique de Bosc-le-Hard;False;0;;0
485;Au pied des vagues;True;0.38596491228070173;SERIES TITLE: Les Actualités Françaises;5
486;"Catamaran 14"" - Stage";False;0;;0
487;Téléski nautique - Base de Loisirs de Caniel;False;0;;0
488;Villa Jack'Line - RDC;False;0;;0
489;Camping Etennemare;False;0;;0
490;Flab' des Vents;False;0;;0
491;Hôtel Ibis Budget Petit-Quevilly;False;0;;0
492;La Maison du Rebours;True;0.248062015503876;Max Robert (Typographe, imprimeur et éditeur d'art - Co-fondateur du musée jurassien des Beaux-Arts, Moutier);5
493;Chez M. Calentier;False;0;;0
494;Théâtre : Victor Hugo, un géant dans un siècle;False;0;;0
495;Gîte Peintres Impressionnistes Normandie;False;0;;0
496;L'échoppe l'Atelier Des Marées;False;0;;0
497;Le Denver;True;0.36363636363636365;A popular flora of Denver, Colorado;5
498;Concours de Pêche en mer;True;0.2921348314606742;Charles H. Rittmeyer (Ingénieur-géomètre - Licencié en théologie);4
499;Mme Catherine Langaney;False;0;;0
500;L’histoire d’Yvetot à travers les noms de ses rues;False;0;;0
501;Humour : Thomas Marty;False;0;;0
502;À la découverte de Bondeville et Colleville;False;0;;0
503;Forêt de Jumièges;True;0.37735849056603776;Mélanges. — Extraits de cartulaires.;4
504;Les Brisants;True;0.4897959183673469;[Tourbillon décume sur les brisants];5
505;La Sirène - Restaurant;True;0.5172413793103448;"tableau ; LE RESTAURANT DE LA SIRENE";5
506;Visite commentée de la Collection de faïences « Vieux Forges »;False;0;;0
507;Rendez-vous aux jardins;True;0.3666666666666667;François Daulte (Au service de l'art);3
508;Jardin-clos du Manoir du Fay;False;0;;0
509;Visite thématique : Les secrets gravés de l'abbaye;False;0;;0
510;Valleuse de Senneville-sur-Fécamp;False;0;;0
511;Point Location Nautisme;False;0;;0
512;Château d'Ouville l'Abbaye;False;0;;0
513;Atelier : gravure à emporter;False;0;;0
514;Réouverture du Jardin Agapanthe;False;0;;0
515;Le Pavillon du Bosc aux Moines;False;0;;0
516;Gîtes de France® - Le Grand Catillon;False;0;;0
517;Découverte du Marais de Longueil;False;0;;0
518;Visite guidée : L'USST 488;False;0;;0
519;Rallye du Patrimoine;False;0;;0
520;Marché traditionnel;True;0.5352112676056338;Marché aux bestiaux, bretons en costume traditionnel;5
521;La Régissière;False;0;;0
522;Maison de Santé pluridisciplinaire Les Carmes;False;0;;0
523;Vestiges du Château Gauthier Giffard;False;0;;0
524;Biclou à [H]istoires en balade gourmande autour du Tortillard;False;0;;0
525;Gîtes de France® - Gîte du Valnaye;False;0;;0
526;Villa quai du Tréport;False;0;;0
527;Le Bistrot de la Pucelle;False;0;;0
528;Brasserie Saint Joseph - Boutique;False;0;;0
529;Gîtes de France® - Le Catteville;False;0;;0
530;L'ancienne forge, chambres d'hôtes;False;0;;0
531;Journées archéologiques régionales de Normandie 2026;False;0;;0
532;Cours d'équitation en petit comité;True;0.34666666666666673;Pierre Goeldlin de Tiefenau (Naturaliste);1
533;[Sortie Nature] Falaises vivantes à Dieppe;False;0;;0
534;Parc du chateau de Merval;False;0;;0
535;La Paysagerie;False;0;;0
536;Concours de pétanque;True;0.9302325581395349;Le concours de pétanque;5
537;Entre Varenne et Scie;False;0;;0
538;la Ferme des Trois Portes;True;0.42500000000000004;La vie de la famille Derelle lorsque le père est soldat;5
539;Palais Ducal;True;1.0;Palais ducal;5
540;Boucle VTT de Saint-Jean-de-Folleville;False;0;;0
541;La belle histoire;True;1.0;La belle histoire;5
542;MuséoSeine, musée de la Seine normande;False;0;;0
543;Descente de la Durdent en kayak ou en paddle;False;0;;0
544;Centre équestre des Droops;False;0;;0
545;Savon D'ICI;True;0.34285714285714286;Edmond Pidoux (Ecrivain);5
546;LU6D;False;0;;0
547;Gîtes de France® - Le Clos du Bailly;False;0;;0
548;PR La Forêt de Jumièges;False;0;;0
549;Atelier Yin Yoga;False;0;;0
550;La Fumisterie - dîners spectacles;False;0;;0
551;La surprise;True;1.0;La Surprise;5
552;Église de Vatierville;True;0.26262626262626265;[Plano general del Sena entre el Pont Royal y el Pont Neuf] [Material gráfico];2
553;Boutique de la Maison de la Rando et du Trail;False;0;;0
554;La Maisonnette;True;0.5283018867924528;"tableau ; La Maisonnette sur la falaise";5
555;Chez Annie et Claude PIZZAGALLI;False;0;;0
556;Visite thématique : Architecture romane, architecture gothique;False;0;;0
557;Gîte L'Air du Large;False;0;;0
558;Exposition : Pietra, une ville rêvée;False;0;;0
559;Visite commentée de l’église Saint Eloi;False;0;;0
560;Château d'Herbouville;False;0;;0
561;Villa The Treport;False;0;;0
562;The People Bar;True;0.4878048780487805;[Bar to the Spanish People];5
563;Aire de pique-nique de Montville;False;0;;0
564;L'Hirondelle;True;1.0;L'Hirondelle;5
565;Balade commentée de Serqueux;False;0;;0
566;Exposition : Famille Gaignoux - Transmission et métamorphoses;False;0;;0
567;A.R.C.A.D.E. Bowling;True;0.5128205128205128;[DYCE BOWLING CLUB];5
568;[Atelier] Couture;True;0.8571428571428572;Atelier de couture;5
569;Exposition : La vie quotidienne pendant la Seconde Guerre Mondiale;False;0;;0
570;Moulin de l'Arbalète;True;0.368421052631579;Collection picture;1
571;Glaces Ortiz;False;0;;0
572;Vacances de printemps créatives avec Manufactory;False;0;;0
573;Le Chalet du Pêcheur;True;0.2272727272727273;Alain Barraud (Au service de l'agriculture de montagne, de la politique cantonale, du tourisme et de la culture);1
574;Gîte des Briff;False;0;;0
575;Cap Fécamp à Tribord;False;0;;0
576;Ancien Bailliage d'Arques la Bataille;False;0;;0
577;Atelier d'argile en famille;True;0.4;Gabrielle Ethenoz-Damond (Une vie d'engagements);2
578;Gîtes de France® - La Maison Rouge;False;0;;0
579;La Cascade;True;1.0;La Cascade;5
580;Le Refuge de la Sente;True;0.4285714285714286;Three men and a rope.;4
581;Théâtre : La Ferme des Animaux;False;0;;0
582;"Marché à la ferme ""Les Prés d'Artemare""";False;0;;0
583;Lecture spectacle Ne m’enterrez pas vivante, vérifiez bien !;False;0;;0
584;Aire de stationnement et de service d'Eu;False;0;;0
585;Le Bouche à Oreille;True;0.4615384615384615;Fragment of a relief;5
586;Appartement en plein coeur de Saint-Valery-en-Caux;False;0;;0
587;Agrimont;False;0;;0
588;Concert : Gospel pour 100 voix - The Deliverance Tour;False;0;;0
589;Gîtes de France® - Gîte du Loup Vert;False;0;;0
590;Au fil du tissage : démonstrations du métier à tisser;False;0;;0
591;Marché des producteurs, gourmands  et artisanaux - Grande foire à tout;False;0;;0
592;Webiozen;False;0;;0
593;Lait de Mai;True;0.25531914893617025;Distribution of milk Luxembourg 1917;5
594;Maison du Parc Naturel Régional des Boucles de la Seine Normande;False;0;;0
595;BERENGERE KRIEF - SEXE;False;0;;0
596;La petite maison normande;True;0.224390243902439;Petite Bible historiale complétée, adaptation de la Bible historiale de Guiart des Moulins, à partir de l' Historia Scholastica de Pierre le Mangeur, et de la Bible du XIIIe siècle;1
597;La Longère du Val;False;0;;0
598;Clinique Saint Hilaire;False;0;;0
599;La Mer à Boire;True;0.5777777777777777;Sea mad\ n\ t\ n\ t mer à boire;5
600;Restaurant de l'Hôtel L'Aiguille Creuse;False;0;;0
601;Gîte le clos des Nandous;False;0;;0
602;Gite à la ferme;True;0.3013698630136986;Caricatures of the German occupier made by Elisabeth Rouy,;1
603;Ferme de Bray Conservatoire de la Mémoire Rurale;False;0;;0
604;Un Été musical au Jardin,  7e édition;False;0;;0
605;Chez Doudou entre Terre et Mer;False;0;;0
606;Marché d'Auzouville sur Ry;False;0;;0
607;Sur la trace des chevaux;True;0.4489795918367348;La guerre est déclarée...;5
608;Atelier participatif : Carnet d’idées pour mon jardin;False;0;;0
609;La Côte de la Vierge;True;0.625;Villa Vierge;5
610;Château d'Eu - Musée Louis-Philippe;True;0.6329113924050633;Domaine royal (ancien), musée Louis-Philippe;5
611;Pont Colbert;True;0.3076923076923077;Correspondance de Colbert. Correspondance de Colbert de juin 1675.;5
612;La Maison de Patou;True;0.29059829059829057;Ensemble de dessins pour la maison Jean Patou, Eté 1972, Fonds d'archives graphiques de Michel Goma;5
613;Fête Patronale de Serqueux;False;0;;0
614;Enigma Keys;True;0.25316455696202533;The Enigma and the Mystery [Printed Text]:] a Philosophy of Religion;2
615;[Atelier Nature] À vos nichoirs ! Atelier familial à Offranville;False;0;;0
616;RICHARD Maryse;True;0.2790697674418605;L'étrangère / Stetl / Corsica;2
617;D'Eux-Mêmes;True;0.33333333333333337;Les rivaux d'eux-mêmes : comédie en un acte et en prose;5
618;Team Break Rouen;True;0.2857142857142857;Tour of France '49.;1
619;Isa Lin Créations;False;0;;0
620;Chez Sylviane et Olivier;False;0;;0
621;Bienvenue chez Mme Saint-Martin;False;0;;0
622;Boucle de l'Hippodrome à cheval;False;0;;0
623;Four à pain de Flainville;False;0;;0
624;Gîtes de France® - La Clozette;False;0;;0
625;Les Hirondelles;True;1.0;Les Hirondelles;5
626;Expo Dominique Cointrel;False;0;;0
627;"Visites guidées ""Les Trois trésors de Blainville""";False;0;;0
628;Aire de stationnement du Camping Les Mouettes;False;0;;0
629;Entre Seine et Terre;True;0.4444444444444444;Extraits d'ARCHIVES et de registres divers.;5
630;Ciné Seine;True;0.4444444444444444;Jedem seine Hölle;5
631;Jardin du Mesnil et Parc Botanique de Bray;False;0;;0
632;Balade au fil de l'Austreberthe;False;0;;0
633;La Maison des Sources 2;True;0.2857142857142857;N ° 2;5
634;Bien dans mon jardin : Dans le jardin de ma main;False;0;;0
635;[79ème Salon des Peintres & Sculpteurs];False;0;;0
636;Atelier l'Oeil du Photographe;True;0.36363636363636365;Germaine et Robert Hainard (Peintres, sculpteur et graveur);1
637;[Fermé] Casino Joa Etretat;False;0;;0
638;La Cavée des Sabotiers;False;0;;0
639;Guillaume Fourrier · Guide de pêche · 29 records France et monde;False;0;;0
640;[Théâtre d'objets] Un océan d'amour;False;0;;0
641;Le Comptoir JOA;False;0;;0
642;Masterclass d’aquarelle – Thème du lin;False;0;;0
643;Maison des Dalles;True;0.3076923076923077;Peisaj (din) București;5
644;Balade commentée avec Claudine Naty;False;0;;0
645;"Studio ""Le Panoramic""";False;0;;0
646;Le Manège;True;1.0;Le manège;5
647;CHEVRIER Véronique;False;0;;0
648;Chez le roi des Canaries;True;0.25503355704697983;LA BENEDICTION NUPTIALE DONNEE SOLENNELLEMENT AV / ROY ET A LA REINE D'ESPAGNE A FEGUIERES LE 5.¦e¦ NOVEMBRE 1701 : [estampe];2
649;Clinique Bois Guillaume;True;0.25;Dr Jacqueline Porret-Forel (Médecin généraliste - Sa rencontre avec Aloïse, Dubuffet, l'Art Brut);2
650;Terre du Lin à VTT;False;0;;0
651;Port de plaisance de Saint-Aubin lès Elbeuf;False;0;;0
652;Catamaran - Location;True;0.42666666666666664;Model of a catamaran (boom/float lost), Samoain Islands;5
653;Gîtes de France® - L'appartement du Chanteclerc;False;0;;0
654;La Belle Jeannette - Appartement 2;False;0;;0
655;Randonnée à Beaussault;False;0;;0
656;Le Bristol;True;0.782608695652174;Hôtel Bristol;5
657;Mont Madame;True;0.5625;La Vendée et Madame;5
658;Gîtes de France® - Colombier de Caux;False;0;;0
659;"Exposition ""Fantastique physique !""";False;0;;0
660;L'Evasion;True;1.0;L'evasion;5
661;[Cabaret] Le grand show des amoureux;True;0.3783783783783784;Jack Rollan (Chansonnier, chroniqueur);1
662;Circuit de la mer;True;0.15887850467289721;Circuit de Boulogne[-sur-Mer], 3 juillet 1921, Collomb sur [Corre-]La Licorne, gagnant de la course [grand prix des petites voitures du meeting automobile] : [photographie de presse] / [Agence Rol];5
663;Camping Le Clos des Charmilles;False;0;;0
664;Croisière promenade sur la Seine;False;0;;0
665;La Mare aux Daims à VTT;False;0;;0
666;Les Clos Masures à VTT;False;0;;0
667;Exposition de vieilles voitures avec l'Association Un Brin de Souvenir à Yerville;False;0;;0
668;Gîtes de France® - La Cour du Puits;False;0;;0
669;Gîtes de France® - du Mesnil;False;0;;0
670;Les Bains des Docks - Institut;False;0;;0
671;Le gîte de Malaunay;False;0;;0
672;Gîtes de France® - Le Brandeville;False;0;;0
673;Les Proses Trémières;False;0;;0
674;La Veules;True;0.4736842105263158;Façades donnant sur la Veules;5
675;Routes par le Maroc;True;0.64;Couturiers dans le Sud marocain;5
676;Planche à voile - Cours particuliers;False;0;;0
677;Hôtel Mercure Rouen Centre Champ de Mars;False;0;;0
678;Valleuse du Petit-Ailly;False;0;;0
679;Le Domaine des jardins de Bracquetuit;False;0;;0
680;Aux rendez-vous des gourmets;False;0;;0
681;Aéroport Rouen Vallée de Seine;False;0;;0
682;Sur la Route de l'Ouraille;False;0;;0
683;Parc Canadien - Descente en canoë-kayak;False;0;;0
684;La Vienne;True;1.0;La Vienne;5
685;Eglise Notre Dame du Bourg Dun;True;0.631578947368421;N° 55. Eglise du Bourg-Dun.;2
686;Aire de pique-nique du Bocasse;False;0;;0
687;"Visites commentées ""Mémoires d'Albâtre""";False;0;;0
688;Le Chemin des Ecoliers à VTT;False;0;;0
689;Oscar Hôtel;True;0.3571428571428571;Oscar Wilde letartóztatása a Hotel Cadoganban;5
690;Le Bourg Joli;True;0.16822429906542058;Some months during the Great War a lived and described in a little notebook by Théodore Gluard;1
691;Chambre Hortensia;False;0;;0
692;Michael;True;1.0;Michael;5
693;[Visite guidée] Faune, flore et histoire du Château;False;0;;0
694;Maison de santé pluridisciplinaire Saint Eloi;False;0;;0
695;Le Commerce;True;1.0;Le commerce;5
696;Saison 2;True;0.5263157894736843;Pear season;5
697;Racines;True;1.0;Racines;5
698;La Forêt Monumentale : jusqu'en septembre 2026;False;0;;0
699;Concert : Broken Back;False;0;;0
700;Salle Culturelle La Ficelle;False;0;;0
701;LE PIGEONNIER 1;True;0.33333333333333337;Le lendemain des jours / Alliette Audra;5
702;Le Gîte du Clocheton;False;0;;0
703;"Les Gîtes du Manoir du Perroy ""la Maison de Pierres""";False;0;;0
704;L'ambullangère;False;0;;0
705;Au Cœur des Deux Vallées à VTT;False;0;;0
706;Visite guidée : La Reconstruction en 90 minutes chrono !;False;0;;0
707;Sortie nature : Les étonnantes zones humides;False;0;;0
708;Les clos masures;True;0.20472440944881887;Formulaire de la chancellerie royale, dans lequel sont transcrits divers actes de Louis XII et de François Ier.;1
709;Atelier Yin Yoga;False;0;;0
710;Chambre & Caux;True;0.202247191011236;Correspondance de Colbert. Correspondance de Colbert de mars et avril 1665.;5
711;Autour de Guernesey;True;0.26865671641791045;Fonds Victor Hugo. III -- CARNETS. Fin 1863-1864;3
712;Minoterie Louis Capron;False;0;;0
713;Vide grenier;True;0.5;[Sculpture dans un vide-grenier];5
714;La Closerie de Nointot;False;0;;0
715;Les Confiseurs;True;1.0;Les confiseurs;5
716;Gîtes de France® - Le Mesnilvasse;False;0;;0
717;Stage Voilier Grand Surprise;False;0;;0
718;Centre Aquatique Aqualoup;False;0;;0
719;Découverte nature en famille - Rivière et compagnie;False;0;;0
720;Normand' Street Festival;True;0.34782608695652173;SERIES TITLE: RTÉ News;2
721;Visite guidée : Tunnel Sainte-Marie;False;0;;0
722;Auberge du Val au Cesne;False;0;;0
723;Conférence :  Jules Durand, le monde ouvrier et Le Havre;False;0;;0
724;[Fête foraine] Foire d'été de Dieppe;False;0;;0
725;Fête du cheval;True;0.6086956521739131;Fête du cheval à Maison-Laffitte;5
726;Papilles;True;0.5714285714285714;Papilles stimatiques;5
727;Ruines de nuit;True;0.4761904761904761;La nuit;5
728;Abbaye Saint-Martin;True;0.7755102040816326;Abbaye Saint-Martin (ancienne);5
729;Les Champs-Élysées;True;0.8947368421052632;[Les Champs-Elysées];5
730;Atelier de cartographie utopique;False;0;;0
731;Marché traditionnel;True;0.5352112676056338;Marché aux bestiaux, bretons en costume traditionnel;5
732;Initiation Tango Argentin;False;0;;0
733;Ô Rucher des 2 sources;False;0;;0
734;PR La Forêt de Montgeon;False;0;;0
735;Gîte Saâne;False;0;;0
736;LE PAPE Alain et Eliane;False;0;;0
737;La cabane perchée du trappeur;False;0;;0
738;Randonnée à Gaillefontaine Saint Maurice;False;0;;0
739;SEALAR AÉROPORT LE HAVRE;False;0;;0
740;Spectacle : Jean-Luc Lemoine - Liquidation;False;0;;0
741;Atelier : À la découverte des vins du Languedoc;False;0;;0
742;Colline Sainte-Catherine - Panorama de Rouen;False;0;;0
743;Plage-Baignade Fécamp;False;0;;0
744;Grand Hôtel de la Seine;True;0.44999999999999996;Plan du grand estage [de la vicomté de Dieppe] : [dessin];5
745;Gîte Le Clos D’Anthime;False;0;;0
746;Concert Notre Dame de Paris;True;0.5242718446601942;[Collection. Photographs. Concert. Paris. Notre Dame de Paris./Daniel Cande];5
747;Fromagerie des Trèfles;False;0;;0
748;Gîtes de France® - Les Terriens;False;0;;0
749;Gîtes de France® - Coeur de Caux;False;0;;0
750;Le Jardin du Colombier;True;0.4307692307692308;jardin dit domaine de La Serre de la Madone;5
751;Soirée chippendale au Cristal Cabaret;False;0;;0
752;Gîtes de France® - Le Trèfle à Quatre Feuilles;False;0;;0
753;Jumping de Canteleu;False;0;;0
754;Le Palais des Sens - Une heure pour soi;True;0.40963855421686746;Yvette Jaggi (La politique en toutes choses);2
755;Loto du C.A. Longuevillais Football;False;0;;0
756;Stage RS FEVA pour les 12-15 ans - Ecole de voile du Tréport Sensation Large;False;0;;0
757;Au fil de la Lézarde;False;0;;0
758;Gîte le RanDodo;False;0;;0
759;Mix & Move - Le cocktail nomade;False;0;;0
760;La fabrique des ados : customisation;False;0;;0
761;Le Chemin des Ecoliers;True;0.9545454545454546;Le chemin des écoliers;5
762;Camping à la Ferme de Flamanville;False;0;;0
763;Scène ouverte : Lavomatic Tour #5;False;0;;0
764;Sortie nature : De la vie dans le jardin - Participez à la vie du jardin de la maison Dahlia;False;0;;0
765;Stage de voile sur habitable;False;0;;0
766;L'Ecurie;True;1.0;L'ecurie;5
767;Hôtel Le Cardinal;True;0.5945945945945945;Ancien Hôtel Le Brun;5
768;Quarter Horse Dream;True;0.28301886792452835;Always further to the West, the tormented march of a family towards freedom (1914-1919);1
769;Marché de la brocante;True;0.3047619047619048;Foire aux jambons et marché à la ferraille : [photographie de presse] / [Agence Rol];5
770;La Bonne Adresse;True;0.5555555555555556;Carte de Bonne Année;5
771;"""Gamping"" de la Ferme du Pollet";False;0;;0
772;Le B'52;True;0.5454545454545454;B 52;5
773;Salon de Thé La Hulotte;False;0;;0
774;Les journées piquantes - À la découverte de capsicum;False;0;;0
775;Gîtes de France® - Le Saint Hilaire;False;0;;0
776;Les Bruyères;True;0.923076923076923;[Les bruyères];5
777;[Exposition photos et sculptures] Olivier larrey et Patrick M. Dassargues;False;0;;0
778;La Forge;True;1.0;La Forge;5
779;Gîte Coeur de Normandie;False;0;;0
780;Les Bains des Docks;False;0;;0
781;Le Nouveau Monde;True;1.0;Le Nouveau Monde;5
782;Le Grand Pavois - Restaurant;False;0;;0
783;Hôtel Centre Rouen Vieille Tour;False;0;;0
784;Les Cormorans;True;0.5;LES CROIX DE L'YSER;4
785;La Sittelle;True;0.3703703703703704;Sitta canadensis;5
786;Ateliers Nature - Pédagogie par la Nature;True;0.38888888888888884;Renée Delafontaine (Educatrice);1
787;Le paradis des fleurs;True;0.2818791946308725;"Le petit paradis de l'ame : bigarré des plus rares fleurs d'oraisons & litanies ; divisé en 8 parterres, ou exercices spirituels";5
788;Planche à voile - Stage;False;0;;0
789;SCEA Ferme de Torchy;False;0;;0
790;Visite en famille de la ferme pédagogique d'Épaville;False;0;;0
791;Bien-être & Harmonie;True;0.2941176470588235;"Luth ""panduri""";5
792;Sortie Nature : Balade Créative – Bijoux Nature;False;0;;0
793;Escapade Verte Marine;False;0;;0
794;COMPLET - Atelier bijoux en porcelaine;False;0;;0
795;Carpe Diem 76 - Maison avec jardin privatif;False;0;;0
796;Visite commentée du circuit du plus petit fleuve de France;False;0;;0
797;Musée National de l'Éducation;True;0.7017543859649122;Musée de l'éducation à Rouen;5
798;Rencontre avec l'autrice Pascale Dewambrechies;False;0;;0
799;Centre des Fontaines;True;0.25806451612903225;Square des Vosges [vue d'ensemble avec une fontaine au centre] : [photographie de presse] / [Agence Rol];5
800;Château de Saint-Clair et son parc paysagé;False;0;;0
801;Les traversées de l'estuaire de la Seine - Départ du Havre;False;0;;0
802;Fête de la Saint Aubin-Chorale suivie d'une messe dans l'église Saint Aubin;False;0;;0
803;Une ville, des quartiers : De la rue Saint-Patrice aux Bons-Enfants;False;0;;0
804;Gîtes de France® - Le Phare Ouest;False;0;;0
805;Gîtes de France® - Domaine de Gretot;False;0;;0
806;Gîtes de France® - La Pommeraie 76;False;0;;0
807;Cercle de la Voile de Dieppe;False;0;;0
808;Découverte contée du jardin d'art Terre d'Accord;False;0;;0
809;Visit and Run;True;0.5714285714285714;A Visit to Syon;5
810;Auberge Val'Riquaise;False;0;;0
811;[Exposition] Photo Show;True;0.4242424242424242;[Art show];5
812;Location de vélo - Vélo 7;True;0.2727272727272727;An Felsners Brunnen;5
813;Les Monts;True;0.5925925925925926;"table; ALBAN MONTS";5
814;24 heures de la voie romaine;True;0.3589743589743589;Léonard Gianadda (et la Fondation Pierre Gianadda);2
815;Atelier créatif : jardins et fleurs;False;0;;0
816;Cuisine pirntanière colorée et légère;False;0;;0
817;Restaurant Campanile Barentin;False;0;;0
818;Porte Océane;True;0.6153846153846154;Chantier de la Porte Océane;5
819;Descente de la Durdent en kayak ou en paddle;False;0;;0
820;Family's Games;True;0.4444444444444444;Gordon Family;5
821;Hôtel O Bout du Quai;True;0.3111111111111111;La guerre est déclarée...;2
822;La Maison - Chambre Manor House;False;0;;0
823;[Atelier] Blockprinting;False;0;;0
824;Exposition de peinture;True;0.9166666666666665;A l'Exposition de peinture;5
825;[Visite guidée] Cité maritime;False;0;;0
826;Centre Henri Becquerel;False;0;;0
827;[Atelier] Auto-réparation vélo;False;0;;0
828;Fête communale- Foire à tout/corso fleuri et fête foraine à Canville les deux églises;False;0;;0
829;Lecture avec Catherine à la Librairie des 400 coups;False;0;;0
830;Balade nautique - Centre Nautique du Tréport;False;0;;0
831;Le Marie-Cloche à VTT;False;0;;0
832;Aire de stationnement et de service de Veulettes-sur-Mer (chemin des courses);False;0;;0
833;Hôtel de la Plage;True;1.0;Hôtel de la Plage;5
834;Mme DEBRUYNE Angélique;False;0;;0
835;L'Auberge Bucheoise;False;0;;0
836;"Exposition et Grand Jeu ""Bien sur ma planète"" : Mission valorisation";False;0;;0
837;Les racontines;False;0;;0
838;Bienvenue chez Martine et Jean-Claude VAILLANT;False;0;;0
839;[Visite du Château] Grâce aux 5 sens;True;0.29333333333333333;Georges Duplain (Journaliste, écrivain);5
840;La fabrique des ados : crochet;False;0;;0
841;Rien ? Danse par la Compagnie Monsieur K;False;0;;0
842;La Petite “Lourdes”;True;0.4242424242424242;Lourdes + Oran;5
843;Gîte La Maisonnette;False;0;;0
844;Château Saint-Victor;True;0.32727272727272727;Victor Desarzens (Chef d'orchestre);5
845;Fête de la mer;True;0.6511627906976745;Fête nationale, vue de la mer;5
846;Exposition A Touch of Hopper par Dom Simon;False;0;;0
847;Visite commentée de la Chapelle des Noyers;False;0;;0
